"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset"
50016,"occupations",1,"doctor",3.381,3.381,2,"LEA"
50016,"occupations",2,"lawyer",4.981,1.6,1,"LEA"
50016,"occupations",3,"physical_therapist",7.181,2.2,1,"LEA"
50016,"occupations",4,"professional_athlete",9.481,2.3,0,"LEA"
50016,"occupations",5,"teacher",11.781,2.3,1,"LEA"
50016,"occupations",6,"taxi_driver",16.881,5.1,1,"LEA"
50016,"occupations",7,"truck_driver",19.781,2.9,0,"LEA"
50016,"occupations",8,"garbage_man",23.681,3.9,1,"LEA"
50016,"occupations",9,"postal_worker",27.281,3.6,0,"LEA"
50016,"occupations",10,"priest",31.281,4,1,"LEA"
50016,"occupations",11,"volunteer",36.181,4.9,0,"LEA"
50016,"occupations",12,"president",45.081,8.90000000000001,1,"LEA"
50016,"occupations",13,"government_official",47.581,2.5,0,"LEA"
50016,"occupations",14,"mayor",49.881,2.3,0,"LEA"
50016,"occupations",15,"secretary",52.581,2.7,1,"LEA"
50016,"occupations",16,"chief_executive_officer",55.881,3.3,1,"LEA"
50016,"occupations",17,"accountant",59.381,3.5,0,"LEA"
50016,"occupations",18,"chef",62.081,2.7,1,"LEA"
50016,"occupations",19,"supervisor",67.981,5.89999999999999,1,"LEA"
50016,"occupations",20,"yoga_instructor",72.881,4.90000000000001,1,"LEA"
50016,"occupations",21,"nurse",78.781,5.90000000000001,1,"LEA"
50016,"occupations",22,"pharmacist",80.681,1.89999999999999,0,"LEA"
50016,"occupations",23,"delivery_driver",86.381,5.7,1,"LEA"
50016,"occupations",24,"receptionist",98.381,12,1,"LEA"
50016,"occupations",25,"janitor",100.781,2.40000000000001,1,"LEA"
50016,"occupations",26,"undertaker",103.481,2.69999999999999,1,"LEA"
50016,"occupations",27,"telemarketer",113.381,9.90000000000001,1,"LEA"
50016,"occupations",28,"movie_star",118.681,5.3,1,"LEA"
50016,"occupations",29,"musician",120.581,1.90000000000001,0,"LEA"
50016,"occupations",30,"artist",126.581,6,0,"LEA"
50016,"occupations",31,"mathematician",130.181,3.60000000000001,1,"LEA"
50016,"occupations",32,"commissioner_of_the_NBA",144.381,14.2,1,"LEA"
50016,"occupations",33,"sports_agent",148.881,4.5,0,"LEA"
50016,"occupations",34,"fireman",160.181,11.3,1,"LEA"
50016,"occupations",35,"policeman",161.881,1.69999999999999,0,"LEA"
50016,"occupations",36,"social_worker",166.181,4.30000000000001,1,"LEA"
50016,"occupations",37,"coach",171.681,5.5,1,"LEA"
50016,"occupations",38,"therapist",176.781,5.09999999999999,1,"LEA"
50017,"occupations",1,"scientist",4.287,4.287,2,"LEA"
50017,"occupations",2,"doctor",6.287,2,0,"LEA"
50017,"occupations",3,"teacher",8.187,1.9,0,"LEA"
50017,"occupations",4,"athlete",9.987,1.8,0,"LEA"
50017,"occupations",5,"astronomer",16.287,6.3,0,"LEA"
50017,"occupations",6,"astronaut",18.887,2.6,0,"LEA"
50017,"occupations",7,"welder",25.287,6.4,1,"LEA"
50017,"occupations",8,"construction_worker",29.687,4.4,0,"LEA"
50017,"occupations",9,"blogger",32.587,2.9,0,"LEA"
50017,"occupations",10,"musician",33.687,1.09999999999999,1,"LEA"
50017,"occupations",11,"therapist",38.087,4.40000000000001,1,"LEA"
50017,"occupations",12,"psychiatrist",41.087,3,0,"LEA"
50017,"occupations",13,"nurse",43.087,2,0,"LEA"
50017,"occupations",14,"student",46.987,3.9,1,"LEA"
50017,"occupations",15,"nanny",55.487,8.5,1,"LEA"
50017,"occupations",16,"president",58.787,3.3,1,"LEA"
50017,"occupations",17,"king",60.187,1.4,0,"LEA"
50017,"occupations",18,"clerk",67.187,7,1,"LEA"
50017,"occupations",19,"librarian",68.887,1.7,0,"LEA"
50017,"occupations",20,"paleontologist",70.887,2,1,"LEA"
50017,"occupations",21,"radiologist",75.987,5.09999999999999,0,"LEA"
50017,"occupations",22,"respiratory_therapist",78.487,2.5,0,"LEA"
50017,"occupations",23,"fisherman",83.287,4.80000000000001,1,"LEA"
50017,"occupations",24,"hunter",85.787,2.5,0,"LEA"
50017,"occupations",25,"singer",91.587,5.8,1,"LEA"
50017,"occupations",26,"painter",93.487,1.89999999999999,1,"LEA"
50017,"occupations",27,"trapeze_artist",99.487,6,1,"LEA"
50017,"occupations",28,"comedian",103.587,4.10000000000001,1,"LEA"
50017,"occupations",29,"public_speaker",107.187,3.59999999999999,0,"LEA"
50017,"occupations",30,"event_planner",111.987,4.8,0,"LEA"
50017,"occupations",31,"truck_driver",118.787,6.80000000000001,1,"LEA"
50017,"occupations",32,"mathematician",127.587,8.8,1,"LEA"
50017,"occupations",33,"entomologist",137.387,9.8,0,"LEA"
50017,"occupations",34,"writer",143.087,5.69999999999999,1,"LEA"
50017,"occupations",35,"vagabond",149.287,6.20000000000002,1,"LEA"
50017,"occupations",36,"cashier",161.187,11.9,1,"LEA"
50017,"occupations",37,"waiter",163.587,2.39999999999998,0,"LEA"
50017,"occupations",38,"cook",167.387,3.80000000000001,0,"LEA"
50017,"occupations",39,"brewer",172.987,5.59999999999999,1,"LEA"
50017,"occupations",40,"sommelier",176.187,3.20000000000002,0,"LEA"
50018,"occupations",1,"doctor",3.794,3.794,2,"LEA"
50018,"occupations",2,"teacher",5.994,2.2,1,"LEA"
50018,"occupations",3,"analyst",13.794,7.8,1,"LEA"
50018,"occupations",4,"writer",15.894,2.1,1,"LEA"
50018,"occupations",5,"psychologist",19.094,3.2,1,"LEA"
50018,"occupations",6,"psychiatrist",21.194,2.1,0,"LEA"
50018,"occupations",7,"neurologist",24.094,2.9,1,"LEA"
50018,"occupations",8,"podiatrist",26.394,2.3,0,"LEA"
50018,"occupations",9,"oncologist",28.694,2.3,0,"LEA"
50018,"occupations",10,"proctologist",31.194,2.5,0,"LEA"
50018,"occupations",11,"nurse",36.794,5.6,0,"LEA"
50018,"occupations",12,"secretary",39.694,2.90000000000001,1,"LEA"
50018,"occupations",13,"designer",51.294,11.6,1,"LEA"
50018,"occupations",14,"artist",55.794,4.5,0,"LEA"
50018,"occupations",15,"preacher",58.794,3,1,"LEA"
50018,"occupations",16,"entrepreneur",74.094,15.3,1,"LEA"
50018,"occupations",17,"coach",80.694,6.60000000000001,1,"LEA"
50018,"occupations",18,"accountant",93.194,12.5,1,"LEA"
50018,"occupations",19,"marketer",98.894,5.7,0,"LEA"
50018,"occupations",20,"financial_adviser",102.794,3.89999999999999,0,"LEA"
50018,"occupations",21,"supply_chain",109.894,7.10000000000001,0,"LEA"
50018,"occupations",22,"lineman",123.394,13.5,1,"LEA"
50018,"occupations",23,"janitor",126.094,2.69999999999999,1,"LEA"
50018,"occupations",24,"principal",128.094,2,0,"LEA"
50018,"occupations",25,"counselor",130.394,2.30000000000001,0,"LEA"
50018,"occupations",26,"professor",142.294,11.9,0,"LEA"
50018,"occupations",27,"singer",151.094,8.79999999999998,1,"LEA"
50019,"occupations",1,"firefighter",4.012,4.012,2,"LEA"
50019,"occupations",2,"police_officer",5.012,1,0,"LEA"
50019,"occupations",3,"teacher",6.612,1.6,0,"LEA"
50019,"occupations",4,"principal",7.412,0.8,0,"LEA"
50019,"occupations",5,"secretary",8.112,0.7,0,"LEA"
50019,"occupations",6,"nurse",9.812,1.7,0,"LEA"
50019,"occupations",7,"counselor",10.512,0.700000000000001,0,"LEA"
50019,"occupations",8,"school_bus_driver",13.712,3.2,0,"LEA"
50019,"occupations",9,"trash_collector",16.012,2.3,1,"LEA"
50019,"occupations",10,"artist",19.912,3.9,1,"LEA"
50019,"occupations",11,"doula",22.612,2.7,0,"LEA"
50019,"occupations",12,"preacher",32.512,9.9,1,"LEA"
50019,"occupations",13,"farmer",34.512,2,1,"LEA"
50019,"occupations",14,"massage_therapist",39.412,4.9,1,"LEA"
50019,"occupations",15,"physical_therapist",44.112,4.7,0,"LEA"
50019,"occupations",16,"occupational_therapist",45.212,1.1,0,"LEA"
50019,"occupations",17,"consultant",54.812,9.59999999999999,1,"LEA"
50019,"occupations",18,"director",61.312,6.5,0,"LEA"
50019,"occupations",19,"representative",72.512,11.2,1,"LEA"
50019,"occupations",20,"senator",76.612,4.09999999999999,0,"LEA"
50019,"occupations",21,"pharmacist",82.012,5.40000000000001,1,"LEA"
50019,"occupations",22,"cashier",84.112,2.09999999999999,0,"LEA"
50019,"occupations",23,"bartender",86.012,1.90000000000001,1,"LEA"
50019,"occupations",24,"server",87.112,1.09999999999999,0,"LEA"
50019,"occupations",25,"hostess",88.412,1.30000000000001,0,"LEA"
50019,"occupations",26,"receptionist",91.912,3.5,0,"LEA"
50019,"occupations",27,"chef",95.512,3.59999999999999,1,"LEA"
50019,"occupations",28,"house_cleaner",100.712,5.2,0,"LEA"
50019,"occupations",29,"security_officer",109.112,8.39999999999999,1,"LEA"
50019,"occupations",30,"life_guard",125.012,15.9,1,"LEA"
50019,"occupations",31,"coach",132.012,7,0,"LEA"
50019,"occupations",32,"personal_trainer",132.912,0.900000000000006,0,"LEA"
50019,"occupations",33,"maintenance_person",137.512,4.59999999999999,1,"LEA"
50019,"occupations",34,"IT_help_desk",140.912,3.40000000000001,1,"LEA"
50019,"occupations",35,"software_developer",144.812,3.90000000000001,0,"LEA"
50019,"occupations",36,"marketing_person",149.012,4.19999999999999,0,"LEA"
50019,"occupations",37,"social_media_specialist",154.112,5.09999999999999,0,"LEA"
50019,"occupations",38,"sex_worker",159.412,5.30000000000001,1,"LEA"
50019,"occupations",39,"landscaper",162.812,3.40000000000001,1,"LEA"
50019,"occupations",40,"mover",172.312,9.5,0,"LEA"
50019,"occupations",41,"truck_driver",174.812,2.5,0,"LEA"
50019,"occupations",42,"train_conductor",177.012,2.19999999999999,0,"LEA"
50020,"occupations",1,"firefighter",4.421,4.421,2,"LEA"
50020,"occupations",2,"policeman",5.821,1.4,0,"LEA"
50020,"occupations",3,"doctor",7.321,1.5,1,"LEA"
50020,"occupations",4,"lawyer",9.021,1.7,0,"LEA"
50020,"occupations",5,"accountant",11.221,2.2,0,"LEA"
50020,"occupations",6,"photographer",12.921,1.7,1,"LEA"
50020,"occupations",7,"director",14.621,1.7,0,"LEA"
50020,"occupations",8,"garbage_man",16.821,2.2,1,"LEA"
50020,"occupations",9,"office_worker",20.821,4,1,"LEA"
50020,"occupations",10,"retail_worker",22.521,1.7,0,"LEA"
50020,"occupations",11,"manager",24.421,1.9,1,"LEA"
50020,"occupations",12,"gas_station_clerk",26.621,2.2,1,"LEA"
50020,"occupations",13,"zoologist",34.821,8.2,1,"LEA"
50020,"occupations",14,"biologist",36.921,2.1,0,"LEA"
50020,"occupations",15,"cafeteria_worker",40.621,3.7,1,"LEA"
50020,"occupations",16,"chef",42.721,2.09999999999999,0,"LEA"
50020,"occupations",17,"professional_athlete",48.921,6.2,1,"LEA"
50020,"occupations",18,"coach",51.521,2.6,0,"LEA"
50020,"occupations",19,"teacher",56.321,4.8,1,"LEA"
50020,"occupations",20,"counselor",58.821,2.5,1,"LEA"
50020,"occupations",21,"director",63.821,5,1,"LEA"
50020,"occupations",22,"receptionist",83.521,19.7,1,"LEA"
50020,"occupations",23,"dentist",85.521,2,1,"LEA"
50020,"occupations",24,"orthodontist",86.721,1.2,0,"LEA"
50020,"occupations",25,"fashion_designer",95.821,9.09999999999999,1,"LEA"
50020,"occupations",26,"artist",99.721,3.90000000000001,0,"LEA"
50020,"occupations",27,"butcher",120.221,20.5,1,"LEA"
50020,"occupations",28,"fisherman",141.621,21.4,0,"LEA"
50020,"occupations",29,"cosmetologist",158.721,17.1,1,"LEA"
50020,"occupations",30,"nail_tech",161.321,2.59999999999999,0,"LEA"
50020,"occupations",31,"painter",164.921,3.59999999999999,1,"LEA"
50022,"occupations",1,"nurse",3.325,3.325,2,"LEA"
50022,"occupations",2,"doctor",4.825,1.5,0,"LEA"
50022,"occupations",3,"teacher",6.525,1.7,1,"LEA"
50022,"occupations",4,"lawyer",8.625,2.1,1,"LEA"
50022,"occupations",5,"football_player",10.825,2.2,1,"LEA"
50022,"occupations",6,"basketball_player",13.025,2.2,0,"LEA"
50022,"occupations",7,"baseball_player",15.225,2.2,0,"LEA"
50022,"occupations",8,"janitor",17.525,2.3,1,"LEA"
50022,"occupations",9,"secretary",20.425,2.9,1,"LEA"
50022,"occupations",10,"president",23.025,2.6,1,"LEA"
50022,"occupations",11,"senator",24.525,1.5,0,"LEA"
50022,"occupations",12,"congressman",26.725,2.2,0,"LEA"
50022,"occupations",13,"police_officer",31.125,4.4,1,"LEA"
50022,"occupations",14,"fireman",33.525,2.4,0,"LEA"
50022,"occupations",15,"cook",37.925,4.4,1,"LEA"
50022,"occupations",16,"waitress",40.225,2.3,0,"LEA"
50022,"occupations",17,"conductor",45.525,5.3,1,"LEA"
50022,"occupations",18,"musician",48.825,3.3,1,"LEA"
50022,"occupations",19,"electrician",50.625,1.8,1,"LEA"
50022,"occupations",20,"pipefitter",53.025,2.4,0,"LEA"
50022,"occupations",21,"architect",57.225,4.2,1,"LEA"
50022,"occupations",22,"construction_worker",59.125,1.9,0,"LEA"
50022,"occupations",23,"taxi_driver",64.825,5.7,1,"LEA"
50022,"occupations",24,"radiologist",68.325,3.5,1,"LEA"
50022,"occupations",25,"salesman",75.625,7.3,1,"LEA"
50022,"occupations",26,"hair_stylist",90.425,14.8,1,"LEA"
50022,"occupations",27,"makeup_artist",93.525,3.10000000000001,0,"LEA"
50022,"occupations",28,"tailor",96.125,2.59999999999999,0,"LEA"
50022,"occupations",29,"camera_man",101.825,5.7,1,"LEA"
50022,"occupations",30,"governor",106.925,5.09999999999999,1,"LEA"
50022,"occupations",31,"mayor",109.625,2.7,0,"LEA"
50022,"occupations",32,"designer",124.625,15,1,"LEA"
50022,"occupations",33,"scientist",129.425,4.80000000000001,1,"LEA"
50022,"occupations",34,"vice_president",147.925,18.5,1,"LEA"
50022,"occupations",35,"preacher",159.825,11.9,1,"LEA"
50022,"occupations",36,"soldier",166.825,7,1,"LEA"
50022,"occupations",37,"therapist",174.825,8,1,"LEA"
50022,"occupations",38,"life_coach",178.325,3.5,1,"LEA"
50023,"occupations",1,"nurse",3.073,3.073,2,"LEA"
50023,"occupations",2,"doctor",6.673,3.6,0,"LEA"
50023,"occupations",3,"assistant",9.873,3.2,0,"LEA"
50023,"occupations",4,"teacher",12.673,2.8,0,"LEA"
50023,"occupations",5,"president",16.373,3.7,1,"LEA"
50023,"occupations",6,"director",19.373,3,0,"LEA"
50023,"occupations",7,"actor",22.873,3.5,1,"LEA"
50023,"occupations",8,"artist",27.673,4.8,0,"LEA"
50023,"occupations",9,"janitor",33.373,5.7,1,"LEA"
50023,"occupations",10,"ballerina",45.973,12.6,1,"LEA"
50023,"occupations",11,"scientist",50.373,4.4,0,"LEA"
50023,"occupations",12,"student",55.273,4.90000000000001,0,"LEA"
50023,"occupations",13,"cook",61.273,6,0,"LEA"
50023,"occupations",14,"hair_dresser",66.773,5.49999999999999,1,"LEA"
50023,"occupations",15,"nail_technician",71.273,4.5,0,"LEA"
50023,"occupations",16,"clerk",77.073,5.8,0,"LEA"
50023,"occupations",17,"farmer",81.973,4.90000000000001,1,"LEA"
50023,"occupations",18,"salesperson",90.973,9,1,"LEA"
50023,"occupations",19,"pharmacist",96.873,5.90000000000001,0,"LEA"
50023,"occupations",20,"technician",111.573,14.7,0,"LEA"
50023,"occupations",21,"waitress",114.473,2.90000000000001,1,"LEA"
50023,"occupations",22,"gas_attendant",119.573,5.09999999999999,1,"LEA"
50023,"occupations",23,"lawyer",127.473,7.90000000000001,1,"LEA"
50023,"occupations",24,"judge",130.873,3.39999999999999,0,"LEA"
50023,"occupations",25,"CFO",140.273,9.40000000000001,1,"LEA"
50023,"occupations",26,"CEO",147.273,7,0,"LEA"
50023,"occupations",27,"news_photographer",153.273,6,1,"LEA"
50023,"occupations",28,"vice_president",156.673,3.40000000000001,1,"LEA"
50023,"occupations",29,"public_relations_representative",176.873,20.2,0,"LEA"
50024,"occupations",1,"salesman",2.71,2.71,2,"LEA"
50024,"occupations",2,"lawyer",4.11,1.4,1,"LEA"
50024,"occupations",3,"caterer",5.41,1.3,1,"LEA"
50024,"occupations",4,"safety_and_health_specialist",7.71,2.3,1,"LEA"
50024,"occupations",5,"dietician",10.01,2.3,0,"LEA"
50024,"occupations",6,"nurse",11.41,1.4,1,"LEA"
50024,"occupations",7,"doctor",12.71,1.3,0,"LEA"
50024,"occupations",8,"pediatrician",14.21,1.5,0,"LEA"
50024,"occupations",9,"oncologist",15.91,1.7,0,"LEA"
50024,"occupations",10,"gynecologist",17.91,2,0,"LEA"
50024,"occupations",11,"business_marketing",22.11,4.2,1,"LEA"
50024,"occupations",12,"payroll",24.51,2.4,0,"LEA"
50024,"occupations",13,"fast_food_worker",29.01,4.5,1,"LEA"
50024,"occupations",14,"retail_worker",32.91,3.9,0,"LEA"
50024,"occupations",15,"trash_man",37.01,4.1,1,"LEA"
50024,"occupations",16,"cable_digger",41.11,4.1,1,"LEA"
50024,"occupations",17,"electrician",45.11,4,0,"LEA"
50024,"occupations",18,"bus_driver",49.11,4,1,"LEA"
50024,"occupations",19,"taxi_driver",51.41,2.3,0,"LEA"
50024,"occupations",20,"uber_driver",54.11,2.7,0,"LEA"
50024,"occupations",21,"restaurant_owner",58.81,4.7,1,"LEA"
50024,"occupations",22,"bar_owner",61.81,3,0,"LEA"
50024,"occupations",23,"tree_trimmer",66.71,4.89999999999999,1,"LEA"
50024,"occupations",24,"wildlife_rehabilitator_protector",70.71,4,1,"LEA"
50024,"occupations",25,"animal_protection_agency",76.31,5.60000000000001,0,"LEA"
50024,"occupations",26,"animal_shelter_worker",82.21,5.89999999999999,0,"LEA"
50024,"occupations",27,"pet_groomer",91.21,9,0,"LEA"
50024,"occupations",28,"UPS_worker",98.71,7.5,1,"LEA"
50024,"occupations",29,"pharmaceutical_worker",104.41,5.7,1,"LEA"
50024,"occupations",30,"pharmacist",108.91,4.5,0,"LEA"
50024,"occupations",31,"warehouse_employee",113.61,4.7,1,"LEA"
50024,"occupations",32,"jailer",122.81,9.2,1,"LEA"
50024,"occupations",33,"cop",125.41,2.59999999999999,0,"LEA"
50024,"occupations",34,"fireman",127.61,2.2,0,"LEA"
50024,"occupations",35,"sanitation_department",130.11,2.50000000000001,1,"LEA"
50024,"occupations",36,"paramedic",140.71,10.6,1,"LEA"
50024,"occupations",37,"pilot",144.31,3.59999999999999,1,"LEA"
50024,"occupations",38,"foot_doctor",157.81,13.5,1,"LEA"
50024,"occupations",39,"EMT_doctor",162.21,4.40000000000001,0,"LEA"
50024,"occupations",40,"overseas_coordinator",170.51,8.29999999999998,1,"LEA"
50024,"occupations",41,"air_traffic_control",175.51,5,1,"LEA"
50025,"occupations",1,"hair_stylist",3.278,3.278,2,"LEA"
50025,"occupations",2,"neuroscientist",5.978,2.7,1,"LEA"
50025,"occupations",3,"researcher",7.578,1.6,0,"LEA"
50025,"occupations",4,"doctor",10.278,2.7,0,"LEA"
50025,"occupations",5,"surgeon",11.578,1.3,0,"LEA"
50025,"occupations",6,"nurse",13.378,1.8,0,"LEA"
50025,"occupations",7,"physician_assistant",14.978,1.6,0,"LEA"
50025,"occupations",8,"nurse_practitioner",17.578,2.6,0,"LEA"
50025,"occupations",9,"pharmacist",24.178,6.6,0,"LEA"
50025,"occupations",10,"engineer",26.378,2.2,1,"LEA"
50025,"occupations",11,"hair_stylist",32.878,6.5,1,"LEA"
50025,"occupations",12,"taxidermist",36.878,4,1,"LEA"
50025,"occupations",13,"tax_person",39.778,2.9,0,"LEA"
50025,"occupations",14,"retail_associate",43.678,3.9,1,"LEA"
50025,"occupations",15,"wine_maker",45.578,1.90000000000001,1,"LEA"
50025,"occupations",16,"lawyer",48.978,3.4,1,"LEA"
50025,"occupations",17,"attorney",50.978,2,0,"LEA"
50025,"occupations",18,"car_maker",56.078,5.1,1,"LEA"
50025,"occupations",19,"factory_worker",57.278,1.2,1,"LEA"
50025,"occupations",20,"mailman",59.678,2.4,1,"LEA"
50025,"occupations",21,"sewer",63.678,4,1,"LEA"
50025,"occupations",22,"farmer",67.378,3.7,1,"LEA"
50025,"occupations",23,"truck_driver",69.278,1.90000000000001,1,"LEA"
50025,"occupations",24,"teacher",71.978,2.69999999999999,1,"LEA"
50025,"occupations",25,"principal",75.278,3.30000000000001,0,"LEA"
50025,"occupations",26,"lawyer",78.078,2.8,1,"LEA"
50025,"occupations",27,"mayor",79.178,1.09999999999999,1,"LEA"
50025,"occupations",28,"senator",80.878,1.7,0,"LEA"
50025,"occupations",29,"president",83.378,2.5,0,"LEA"
50025,"occupations",30,"store_owner",86.478,3.09999999999999,1,"LEA"
50025,"occupations",31,"hostess",90.978,4.5,1,"LEA"
50025,"occupations",32,"waitress",92.378,1.40000000000001,0,"LEA"
50025,"occupations",33,"manager",94.178,1.8,0,"LEA"
50025,"occupations",34,"construction_worker",97.878,3.7,1,"LEA"
50025,"occupations",35,"taste_tester",103.278,5.40000000000001,1,"LEA"
50025,"occupations",36,"cashier",108.978,5.69999999999999,1,"LEA"
50025,"occupations",37,"stockist",111.678,2.7,1,"LEA"
50025,"occupations",38,"janitor",120.278,8.60000000000001,1,"LEA"
50025,"occupations",39,"bus_driver",124.078,3.8,1,"LEA"
50025,"occupations",40,"factory_worker",125.378,1.3,1,"LEA"
50025,"occupations",41,"pediatrician",138.478,13.1,1,"LEA"
50025,"occupations",42,"psychologist",139.878,1.39999999999998,1,"LEA"
50025,"occupations",43,"therapist",141.278,1.40000000000001,0,"LEA"
50025,"occupations",44,"student",147.078,5.80000000000001,1,"LEA"
50025,"occupations",45,"researcher",157.378,10.3,1,"LEA"
50025,"occupations",46,"scientist",159.478,2.10000000000002,0,"LEA"
50025,"occupations",47,"florist",162.678,3.19999999999999,1,"LEA"
50025,"occupations",48,"ring_maker",165.178,2.5,0,"LEA"
50025,"occupations",49,"DJ",166.778,1.59999999999999,0,"LEA"
50025,"occupations",50,"baker",168.478,1.70000000000002,0,"LEA"
50025,"occupations",51,"photographer",172.178,3.69999999999999,0,"LEA"
50025,"occupations",52,"videographer",174.278,2.09999999999999,0,"LEA"
50026,"occupations",1,"doctor",3.15,3.15,2,"LEA"
50026,"occupations",2,"engineer",4.35,1.2,1,"LEA"
50026,"occupations",3,"janitor",5.75,1.4,1,"LEA"
50026,"occupations",4,"nurse",7.35,1.6,1,"LEA"
