"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","list_number"
50020,"occupations",13,"zoologist",34.821,8.2,1,"LEA",2
50020,"occupations",14,"biologist",36.921,2.1,0,"LEA",2
50020,"occupations",15,"cafeteria_worker",40.621,3.7,1,"LEA",2
50020,"occupations",16,"chef",42.721,2.09999999999999,0,"LEA",2
50020,"occupations",17,"professional_athlete",48.921,6.2,1,"LEA",2
50020,"occupations",18,"coach",51.521,2.6,0,"LEA",2
50020,"occupations",19,"teacher",56.321,4.8,1,"LEA",2
50020,"occupations",20,"counselor",58.821,2.5,1,"LEA",2
50020,"occupations",21,"director",63.821,5,1,"LEA",2
50020,"occupations",22,"receptionist",83.521,19.7,1,"LEA",2
50020,"occupations",23,"dentist",85.521,2,1,"LEA",2
50020,"occupations",24,"orthodontist",86.721,1.2,0,"LEA",2
50020,"occupations",25,"fashion_designer",95.821,9.09999999999999,1,"LEA",2
50020,"occupations",26,"artist",99.721,3.90000000000001,0,"LEA",2
50020,"occupations",27,"butcher",120.221,20.5,1,"LEA",2
50020,"occupations",28,"fisherman",141.621,21.4,0,"LEA",2
50020,"occupations",29,"cosmetologist",158.721,17.1,1,"LEA",2
50020,"occupations",30,"nail_tech",161.321,2.59999999999999,0,"LEA",2
50020,"occupations",31,"painter",164.921,3.59999999999999,1,"LEA",2
50024,"occupations",1,"salesman",2.71,2.71,2,"LEA",2
50024,"occupations",2,"lawyer",4.11,1.4,1,"LEA",2
50024,"occupations",3,"caterer",5.41,1.3,1,"LEA",2
50024,"occupations",4,"safety_and_health_specialist",7.71,2.3,1,"LEA",2
50024,"occupations",5,"dietician",10.01,2.3,0,"LEA",2
50024,"occupations",6,"nurse",11.41,1.4,1,"LEA",2
50024,"occupations",7,"doctor",12.71,1.3,0,"LEA",2
50024,"occupations",8,"pediatrician",14.21,1.5,0,"LEA",2
50024,"occupations",9,"oncologist",15.91,1.7,0,"LEA",2
50024,"occupations",10,"gynecologist",17.91,2,0,"LEA",2
50024,"occupations",11,"business_marketing",22.11,4.2,1,"LEA",2
50024,"occupations",12,"payroll",24.51,2.4,0,"LEA",2
50024,"occupations",13,"fast_food_worker",29.01,4.5,1,"LEA",2
50024,"occupations",14,"retail_worker",32.91,3.9,0,"LEA",2
50024,"occupations",15,"trash_man",37.01,4.1,1,"LEA",2
50024,"occupations",16,"cable_digger",41.11,4.1,1,"LEA",2
50024,"occupations",17,"electrician",45.11,4,0,"LEA",2
50024,"occupations",18,"bus_driver",49.11,4,1,"LEA",2
50024,"occupations",19,"taxi_driver",51.41,2.3,0,"LEA",2
50024,"occupations",20,"uber_driver",54.11,2.7,0,"LEA",2
50024,"occupations",21,"restaurant_owner",58.81,4.7,1,"LEA",2
50024,"occupations",22,"bar_owner",61.81,3,0,"LEA",2
50024,"occupations",23,"tree_trimmer",66.71,4.89999999999999,1,"LEA",2
50024,"occupations",24,"wildlife_rehabilitator_protector",70.71,4,1,"LEA",2
50024,"occupations",25,"animal_protection_agency",76.31,5.60000000000001,0,"LEA",2
50024,"occupations",26,"animal_shelter_worker",82.21,5.89999999999999,0,"LEA",2
50024,"occupations",27,"pet_groomer",91.21,9,0,"LEA",2
50024,"occupations",28,"UPS_worker",98.71,7.5,1,"LEA",2
50024,"occupations",29,"pharmaceutical_worker",104.41,5.7,1,"LEA",2
50024,"occupations",30,"pharmacist",108.91,4.5,0,"LEA",2
50024,"occupations",31,"warehouse_employee",113.61,4.7,1,"LEA",2
50024,"occupations",32,"jailer",122.81,9.2,1,"LEA",2
50024,"occupations",33,"cop",125.41,2.59999999999999,0,"LEA",2
50024,"occupations",34,"fireman",127.61,2.2,0,"LEA",2
50024,"occupations",35,"sanitation_department",130.11,2.50000000000001,1,"LEA",2
50024,"occupations",36,"paramedic",140.71,10.6,1,"LEA",2
50024,"occupations",37,"pilot",144.31,3.59999999999999,1,"LEA",2
50024,"occupations",38,"foot_doctor",157.81,13.5,1,"LEA",2
50024,"occupations",39,"EMT_doctor",162.21,4.40000000000001,0,"LEA",2
50024,"occupations",40,"overseas_coordinator",170.51,8.29999999999998,1,"LEA",2
50024,"occupations",41,"air_traffic_control",175.51,5,1,"LEA",2
50027,"occupations",1,"teacher",2.737,2.737,2,"LEA",2
50027,"occupations",2,"janitor",4.137,1.4,0,"LEA",2
50027,"occupations",3,"principal",5.737,1.6,0,"LEA",2
50027,"occupations",4,"lunch_lady",7.237,1.5,0,"LEA",2
50027,"occupations",5,"librarian",10.037,2.8,0,"LEA",2
50027,"occupations",6,"police_officer",16.637,6.6,1,"LEA",2
50027,"occupations",7,"firefighter",17.937,1.3,0,"LEA",2
50027,"occupations",8,"mailman",19.237,1.3,1,"LEA",2
50027,"occupations",9,"recreational_therapist",23.337,4.1,1,"LEA",2
50027,"occupations",10,"occupational_therapist",25.337,2,0,"LEA",2
50027,"occupations",11,"doctor",33.037,7.7,0,"LEA",2
50027,"occupations",12,"physical_therapist",34.537,1.5,0,"LEA",2
50027,"occupations",13,"optometrist",42.037,7.5,0,"LEA",2
50027,"occupations",14,"anesthesiologist",45.037,3,0,"LEA",2
50027,"occupations",15,"surgeon",49.837,4.8,0,"LEA",2
50027,"occupations",16,"radiologist",53.037,3.2,0,"LEA",2
50027,"occupations",17,"x_ray_technician",56.737,3.7,0,"LEA",2
50027,"occupations",18,"small_motors_technician",58.637,1.9,1,"LEA",2
50027,"occupations",19,"plumber",61.637,3,0,"LEA",2
50027,"occupations",20,"electrician",63.537,1.9,0,"LEA",2
50027,"occupations",21,"pipefitter",76.037,12.5,0,"LEA",2
50027,"occupations",22,"truck_driver",84.137,8.09999999999999,0,"LEA",2
50027,"occupations",23,"nurse",106.037,21.9,1,"LEA",2
50027,"occupations",24,"receptionist",110.437,4.39999999999999,1,"LEA",2
50027,"occupations",25,"assistant",113.837,3.40000000000001,0,"LEA",2
50027,"occupations",26,"coach",117.337,3.5,1,"LEA",2
50027,"occupations",27,"professional_basketball_player",131.437,14.1,0,"LEA",2
50027,"occupations",28,"professional_football_player",133.537,2.09999999999999,0,"LEA",2
50027,"occupations",29,"professional_baseball",135.037,1.5,0,"LEA",2
50027,"occupations",30,"professional_hockey_player",136.737,1.69999999999999,0,"LEA",2
50027,"occupations",31,"counselor",147.437,10.7,1,"LEA",2
50027,"occupations",32,"adviser",149.137,1.69999999999999,0,"LEA",2
50027,"occupations",33,"life_coach",153.337,4.19999999999999,0,"LEA",2
50027,"occupations",34,"therapist",158.237,4.90000000000001,0,"LEA",2
50027,"occupations",35,"vacation_planner",163.237,5,0,"LEA",2
50027,"occupations",36,"oncologist",170.237,7,1,"LEA",2
50027,"occupations",37,"ophthalmologist",176.637,6.40000000000001,1,"LEA",2
50034,"occupations",1,"doctor",3.1321,3.1321,2,"LEA",2
50034,"occupations",2,"lawyer",4.3321,1.2,1,"LEA",2
50034,"occupations",3,"nurse",5.6321,1.3,1,"LEA",2
50034,"occupations",4,"artist",7.2321,1.6,1,"LEA",2
50034,"occupations",5,"teacher",8.6321,1.4,0,"LEA",2
50034,"occupations",6,"principal",10.0321,1.4,0,"LEA",2
50034,"occupations",7,"engineer",11.9321,1.9,1,"LEA",2
50034,"occupations",8,"homemaker",14.4321,2.5,1,"LEA",2
50034,"occupations",9,"interior_designer",16.0321,1.6,1,"LEA",2
50034,"occupations",10,"construction_worker",17.7321,1.7,1,"LEA",2
50034,"occupations",11,"accountant",19.8321,2.1,1,"LEA",2
50034,"occupations",12,"electrician",21.0321,1.2,1,"LEA",2
50034,"occupations",13,"firefighter",22.4321,1.4,1,"LEA",2
50034,"occupations",14,"police_officer",23.8321,1.4,0,"LEA",2
50034,"occupations",15,"actress",26.6321,2.8,1,"LEA",2
50034,"occupations",16,"director",27.9321,1.3,0,"LEA",2
50034,"occupations",17,"social_worker",31.9321,4,1,"LEA",2
50034,"occupations",18,"psychologist",32.9321,1,0,"LEA",2
50034,"occupations",19,"therapist",34.5321,1.6,0,"LEA",2
50034,"occupations",20,"journalist",36.7321,2.2,1,"LEA",2
50034,"occupations",21,"producer",39.0321,2.3,1,"LEA",2
50034,"occupations",22,"biologist",41.5321,2.5,1,"LEA",2
50034,"occupations",23,"management",46.7321,5.2,1,"LEA",2
50034,"occupations",24,"salesperson",49.2321,2.5,1,"LEA",2
50034,"occupations",25,"mailman",51.2321,2,1,"LEA",2
50034,"occupations",26,"musician",57.9321,6.7,1,"LEA",2
50034,"occupations",27,"zookeeper",65.8321,7.9,1,"LEA",2
50034,"occupations",28,"bank_teller",72.1321,6.3,1,"LEA",2
50034,"occupations",29,"chef",77.2321,5.10000000000001,1,"LEA",2
50034,"occupations",30,"pharmacist",78.9321,1.7,1,"LEA",2
50034,"occupations",31,"cashier",84.4321,5.5,1,"LEA",2
50034,"occupations",32,"conductor",91.7321,7.3,1,"LEA",2
50034,"occupations",33,"bartender",93.9321,2.2,1,"LEA",2
50034,"occupations",34,"receptionist",102.7321,8.8,1,"LEA",2
50034,"occupations",35,"truck_driver",119.1321,16.4,1,"LEA",2
50034,"occupations",36,"trainer",129.3321,10.2,1,"LEA",2
50034,"occupations",37,"babysitter",136.2321,6.90000000000001,1,"LEA",2
50034,"occupations",38,"art_collector",160.9321,24.7,1,"LEA",2
50034,"occupations",39,"writer",173.4321,12.5,1,"LEA",2
50034,"occupations",40,"publisher",175.8321,2.40000000000001,0,"LEA",2
50001,"foods",1,"chips",4.76,4.76,2,"LEA",2
50001,"foods",2,"rice",7.76,3,0,"LEA",2
50001,"foods",3,"sushi",9.66,1.9,0,"LEA",2
50001,"foods",4,"noodles",12.16,2.5,0,"LEA",2
50001,"foods",5,"spinach",16.46,4.3,1,"LEA",2
50001,"foods",6,"squash",19.46,3,0,"LEA",2
50001,"foods",7,"orange",22.26,2.8,0,"LEA",2
50001,"foods",8,"chicken",25.96,3.7,1,"LEA",2
50001,"foods",9,"beef",28.96,3,0,"LEA",2
50001,"foods",10,"pork",30.46,1.5,0,"LEA",2
50001,"foods",11,"celery",34.06,3.6,1,"LEA",2
50001,"foods",12,"tomato",38.96,4.9,0,"LEA",2
50001,"foods",13,"hummus",42.96,4,0,"LEA",2
50001,"foods",14,"peas",47.36,4.4,0,"LEA",2
50001,"foods",15,"potatoes",51.36,4,0,"LEA",2
50001,"foods",16,"cheese",64.36,13,0,"LEA",2
50001,"foods",17,"beans",70.16,5.8,0,"LEA",2
50001,"foods",18,"salad",73.16,3,0,"LEA",2
50001,"foods",19,"hot_dog",82.06,8.90000000000001,1,"LEA",2
50001,"foods",20,"sandwich",84.46,2.39999999999999,0,"LEA",2
50001,"foods",21,"raspberries",87.66,3.2,1,"LEA",2
50001,"foods",22,"banana",90.16,2.5,0,"LEA",2
50001,"foods",23,"blueberries",92.46,2.3,0,"LEA",2
50001,"foods",24,"pudding",94.76,2.30000000000001,0,"LEA",2
50001,"foods",25,"bagel",97.26,2.5,0,"LEA",2
50001,"foods",26,"doughnut",100.86,3.59999999999999,0,"LEA",2
50001,"foods",27,"eggs",107.26,6.40000000000001,0,"LEA",2
50001,"foods",28,"burrito",116.26,9,1,"LEA",2
50001,"foods",29,"yogurt",123.06,6.8,1,"LEA",2
50001,"foods",30,"pretzels",126.36,3.3,0,"LEA",2
50001,"foods",31,"granola",129.76,3.39999999999999,0,"LEA",2
50001,"foods",32,"cookie",138.16,8.40000000000001,0,"LEA",2
50001,"foods",33,"pizza",176.76,38.6,1,"LEA",2
50001,"foods",34,"egg_roll",180.36,3.60000000000002,0,"LEA",2
50003,"foods",1,"french_fries",4.572,4.572,2,"LEA",2
50003,"foods",2,"rotisserie_chicken",6.472,1.9,0,"LEA",2
50003,"foods",3,"beef",8.672,2.2,0,"LEA",2
50003,"foods",4,"hamburger",9.872,1.2,0,"LEA",2
50003,"foods",5,"salad",11.572,1.7,1,"LEA",2
50003,"foods",6,"apple",15.372,3.8,0,"LEA",2
50003,"foods",7,"orange",16.772,1.4,0,"LEA",2
50003,"foods",8,"banana",17.372,0.600000000000001,0,"LEA",2
50003,"foods",9,"kiwi",21.672,4.3,0,"LEA",2
50003,"foods",10,"peppers",23.272,1.6,0,"LEA",2
50003,"foods",11,"pizza",32.072,8.8,1,"LEA",2
50003,"foods",12,"steak",34.772,2.7,0,"LEA",2
50003,"foods",13,"tater_tots",38.772,4,0,"LEA",2
50003,"foods",14,"fish",45.272,6.5,0,"LEA",2
50003,"foods",15,"cod",46.572,1.3,0,"LEA",2
50003,"foods",16,"sushi",53.872,7.3,0,"LEA",2
50003,"foods",17,"veal",63.672,9.8,0,"LEA",2
50003,"foods",18,"lamb",64.772,1.10000000000001,0,"LEA",2
50003,"foods",19,"biscuit",76.272,11.5,0,"LEA",2
50003,"foods",20,"turkey",78.072,1.8,0,"LEA",2
50003,"foods",21,"mashed_potatoes",79.972,1.89999999999999,0,"LEA",2
50003,"foods",22,"blueberries",84.572,4.60000000000001,0,"LEA",2
50003,"foods",23,"cranberries",85.772,1.2,0,"LEA",2
50003,"foods",24,"chicken_nuggets",97.172,11.4,0,"LEA",2
50003,"foods",25,"pasta",100.472,3.3,0,"LEA",2
50003,"foods",26,"corn",117.672,17.2,1,"LEA",2
50003,"foods",27,"green_beans",119.272,1.60000000000001,0,"LEA",2
50003,"foods",28,"broccoli",120.972,1.69999999999999,0,"LEA",2
50003,"foods",29,"cauliflower",123.072,2.10000000000001,0,"LEA",2
50003,"foods",30,"peanuts",128.872,5.80000000000001,0,"LEA",2
50003,"foods",31,"walnuts",129.772,0.899999999999977,0,"LEA",2
50003,"foods",32,"pistachios",131.072,1.30000000000001,0,"LEA",2
50003,"foods",33,"pecans",132.672,1.59999999999999,0,"LEA",2
50003,"foods",34,"hot_dog",137.272,4.59999999999999,1,"LEA",2
50003,"foods",35,"popcorn",139.672,2.40000000000001,0,"LEA",2
50003,"foods",36,"breadsticks",145.772,6.09999999999999,0,"LEA",2
50003,"foods",37,"garlic_bread",152.672,6.90000000000001,0,"LEA",2
50003,"foods",38,"escargot",167.672,15,0,"LEA",2
50003,"foods",39,"sub_sandwich",173.472,5.80000000000001,0,"LEA",2
50003,"foods",40,"potato_chips",178.972,5.5,0,"LEA",2
50007,"foods",1,"grapes",2.253,2.253,2,"LEA",2
50007,"foods",2,"hot_dog",3.853,1.6,1,"LEA",2
50007,"foods",3,"popcorn",5.853,2,0,"LEA",2
50007,"foods",4,"steak",8.953,3.1,1,"LEA",2
50007,"foods",5,"ice_cream",10.753,1.8,1,"LEA",2
50007,"foods",6,"pasta",13.053,2.3,1,"LEA",2
50007,"foods",7,"orange",15.553,2.5,1,"LEA",2
50007,"foods",8,"lobster",19.053,3.5,1,"LEA",2
50007,"foods",9,"cucumber",21.553,2.5,1,"LEA",2
50007,"foods",10,"pomegranate",23.953,2.4,0,"LEA",2
50007,"foods",11,"watermelon",26.353,2.4,0,"LEA",2
50007,"foods",12,"mashed_potatoes",30.453,4.1,1,"LEA",2
50007,"foods",13,"corn",32.653,2.2,0,"LEA",2
50007,"foods",14,"green_beans",35.153,2.5,0,"LEA",2
50007,"foods",15,"candy",37.253,2.1,1,"LEA",2
50007,"foods",16,"banana",42.153,4.9,1,"LEA",2
50007,"foods",17,"carrots",44.753,2.6,0,"LEA",2
50007,"foods",18,"bacon",49.153,4.4,1,"LEA",2
50007,"foods",19,"pizza",56.153,7,1,"LEA",2
50007,"foods",20,"taco",58.553,2.4,0,"LEA",2
50007,"foods",21,"mac_and_cheese",61.853,3.3,0,"LEA",2
50007,"foods",22,"burrito",67.253,5.4,0,"LEA",2
50007,"foods",23,"baked_potato",69.853,2.59999999999999,1,"LEA",2
50007,"foods",24,"soup",72.253,2.40000000000001,0,"LEA",2
50007,"foods",25,"japanese_food",79.953,7.7,1,"LEA",2
50007,"foods",26,"mexican_food",83.253,3.3,0,"LEA",2
50007,"foods",27,"potstickers",93.853,10.6,0,"LEA",2
50007,"foods",28,"carrots",104.453,10.6,1,"LEA",2
50007,"foods",29,"goldfish",107.453,3,1,"LEA",2
50007,"foods",30,"cheez_its",110.153,2.7,0,"LEA",2
50007,"foods",31,"cereal",112.753,2.59999999999999,1,"LEA",2
50007,"foods",32,"pancakes",115.153,2.40000000000001,0,"LEA",2
50007,"foods",33,"scrambled_eggs",118.653,3.5,0,"LEA",2
50007,"foods",34,"waffles",122.753,4.09999999999999,0,"LEA",2
50007,"foods",35,"salad",129.353,6.60000000000001,1,"LEA",2
50007,"foods",36,"muffin",136.753,7.39999999999998,1,"LEA",2
50007,"foods",37,"croissant",139.853,3.10000000000002,0,"LEA",2
50007,"foods",38,"breadsticks",147.853,8,0,"LEA",2
50007,"foods",39,"mango",168.053,20.2,1,"LEA",2
50007,"foods",40,"papaya",171.953,3.90000000000001,0,"LEA",2
50007,"foods",41,"green_beans",176.753,4.79999999999998,1,"LEA",2
50007,"foods",42,"peas",179.353,2.60000000000002,0,"LEA",2
50008,"foods",1,"bread",3.554,3.554,2,"LEA",2
50008,"foods",2,"tomato",6.254,2.7,0,"LEA",2
50008,"foods",3,"lettuce",7.854,1.6,0,"LEA",2
50008,"foods",4,"onions",8.654,0.8,0,"LEA",2
50008,"foods",5,"cheese",9.954,1.3,0,"LEA",2
50008,"foods",6,"deli_meat",14.254,4.3,0,"LEA",2
50008,"foods",7,"carrots",17.654,3.4,0,"LEA",2
50008,"foods",8,"broccoli",24.854,7.2,0,"LEA",2
50008,"foods",9,"brussels_sprouts",25.654,0.800000000000001,0,"LEA",2
50008,"foods",10,"asparagus",30.954,5.3,1,"LEA",2
50008,"foods",11,"tortilla",34.854,3.9,0,"LEA",2
50008,"foods",12,"roll",37.954,3.1,0,"LEA",2
50008,"foods",13,"cereal",42.054,4.1,0,"LEA",2
50008,"foods",14,"grains",43.154,1.1,1,"LEA",2
50008,"foods",15,"pork",45.954,2.8,0,"LEA",2
50008,"foods",16,"steak",49.554,3.6,0,"LEA",2
50008,"foods",17,"chicken",53.654,4.1,0,"LEA",2
50008,"foods",18,"turkey",56.654,3,0,"LEA",2
50008,"foods",19,"duck",57.854,1.2,1,"LEA",2
50008,"foods",20,"pizza",60.754,2.9,0,"LEA",2
50008,"foods",21,"pasta",63.954,3.2,0,"LEA",2
50008,"foods",22,"sandwich",72.654,8.7,0,"LEA",2
50008,"foods",23,"kabob",76.554,3.90000000000001,1,"LEA",2
50008,"foods",24,"stew",83.054,6.5,0,"LEA",2
50008,"foods",25,"soup",84.654,1.59999999999999,0,"LEA",2
50008,"foods",26,"succotash",95.754,11.1,1,"LEA",2
50008,"foods",27,"salad",110.554,14.8,1,"LEA",2
50008,"foods",28,"rice",132.154,21.6,0,"LEA",2
50008,"foods",29,"kimchi",134.554,2.40000000000001,0,"LEA",2
50008,"foods",30,"curry",138.554,4,0,"LEA",2
50008,"foods",31,"fish",143.154,4.59999999999999,0,"LEA",2
50008,"foods",32,"seaweed",149.154,6,0,"LEA",2
50008,"foods",33,"dumplings",159.254,10.1,0,"LEA",2
50010,"foods",1,"corn",3.409,3.409,2,"LEA",2
50010,"foods",2,"apple",4.809,1.4,1,"LEA",2
50010,"foods",3,"orange",5.909,1.1,0,"LEA",2
50010,"foods",4,"pear",7.609,1.7,0,"LEA",2
50010,"foods",5,"pineapple",9.009,1.4,0,"LEA",2
50010,"foods",6,"passion_fruit",10.409,1.4,0,"LEA",2
50010,"foods",7,"pill",13.409,3,1,"LEA",2
50010,"foods",8,"coconut",19.809,6.4,1,"LEA",2
50010,"foods",9,"cherries",22.309,2.5,0,"LEA",2
50010,"foods",10,"strawberries",23.809,1.5,0,"LEA",2
50010,"foods",11,"raspberries",25.209,1.4,0,"LEA",2
50010,"foods",12,"blueberries",26.809,1.6,0,"LEA",2
50010,"foods",13,"star_fruit",28.009,1.2,0,"LEA",2
50010,"foods",14,"banana",31.209,3.2,0,"LEA",2
50010,"foods",15,"clementine",35.009,3.8,0,"LEA",2
50010,"foods",16,"tangerine",37.009,2,0,"LEA",2
50010,"foods",17,"bread",39.909,2.9,1,"LEA",2
50010,"foods",18,"croissant",41.409,1.5,0,"LEA",2
50010,"foods",19,"roll",43.609,2.2,0,"LEA",2
50010,"foods",20,"burger",51.109,7.5,1,"LEA",2
50010,"foods",21,"pizza",52.709,1.6,1,"LEA",2
50010,"foods",22,"spaghetti",54.109,1.4,1,"LEA",2
50010,"foods",23,"pasta",56.009,1.9,0,"LEA",2
50010,"foods",24,"mac_and_cheese",58.809,2.8,0,"LEA",2
50010,"foods",25,"sweet_potatoes",60.309,1.5,1,"LEA",2
50010,"foods",26,"potatoes",62.209,1.90000000000001,0,"LEA",2
50010,"foods",27,"turkey",63.909,1.7,0,"LEA",2
50010,"foods",28,"gravy",65.709,1.8,0,"LEA",2
50010,"foods",29,"green_beans",67.309,1.59999999999999,0,"LEA",2
50010,"foods",30,"chicken",70.209,2.90000000000001,1,"LEA",2
50010,"foods",31,"turkey",72.009,1.8,0,"LEA",2
50010,"foods",32,"ham",73.709,1.7,0,"LEA",2
50010,"foods",33,"salami",75.109,1.39999999999999,0,"LEA",2
50010,"foods",34,"pepperoni",76.909,1.80000000000001,0,"LEA",2
50010,"foods",35,"prosciutto",78.609,1.69999999999999,0,"LEA",2
50010,"foods",36,"matzo_ball",84.109,5.5,1,"LEA",2
50010,"foods",37,"corned_beef",90.209,6.10000000000001,1,"LEA",2
50010,"foods",38,"broccoli",94.509,4.3,1,"LEA",2
50010,"foods",39,"spinach",96.509,2,0,"LEA",2
50010,"foods",40,"lettuce",99.109,2.59999999999999,0,"LEA",2
50010,"foods",41,"salad",100.909,1.80000000000001,0,"LEA",2
50010,"foods",42,"carrots",102.909,2,0,"LEA",2
50010,"foods",43,"tomato",104.609,1.69999999999999,0,"LEA",2
50010,"foods",44,"ziti",109.009,4.40000000000001,1,"LEA",2
50010,"foods",45,"tamale",114.309,5.3,1,"LEA",2
50010,"foods",46,"enchilada",116.709,2.40000000000001,0,"LEA",2
50010,"foods",47,"taco",118.509,1.8,0,"LEA",2
50010,"foods",48,"burrito",119.709,1.2,0,"LEA",2
50010,"foods",49,"beans",121.409,1.7,0,"LEA",2
50010,"foods",50,"rice",123.109,1.69999999999999,0,"LEA",2
50010,"foods",51,"queso",124.809,1.7,0,"LEA",2
50010,"foods",52,"chips",126.509,1.7,0,"LEA",2
50010,"foods",53,"fried_rice",131.409,4.89999999999999,1,"LEA",2
50010,"foods",54,"z_and_c",135.709,4.30000000000001,1,"LEA",2
50010,"foods",55,"sandwich",146.609,10.9,1,"LEA",2
50010,"foods",56,"hot_dog",153.409,6.79999999999998,1,"LEA",2
50010,"foods",57,"oyster",164.809,11.4,1,"LEA",2
50010,"foods",58,"salmon",166.309,1.5,1,"LEA",2
50010,"foods",59,"tilapia",168.009,1.69999999999999,0,"LEA",2
50010,"foods",60,"catfish",173.409,5.40000000000001,0,"LEA",2
50010,"foods",61,"sea_bass",174.809,1.40000000000001,0,"LEA",2
50012,"foods",1,"apple",2.62,2.62,2,"LEA",2
50012,"foods",2,"banana",4.22,1.6,0,"LEA",2
50012,"foods",3,"pineapple",6.22,2,0,"LEA",2
50012,"foods",4,"grapes",8.02,1.8,0,"LEA",2
50012,"foods",5,"blueberries",10.02,2,0,"LEA",2
50012,"foods",6,"cantaloupe",12.32,2.3,0,"LEA",2
50012,"foods",7,"watermelon",14.32,2,0,"LEA",2
50012,"foods",8,"honeydew",16.42,2.1,0,"LEA",2
50012,"foods",9,"spinach",18.72,2.3,1,"LEA",2
50012,"foods",10,"romaine",20.62,1.9,0,"LEA",2
50012,"foods",11,"carrots",22.62,2,0,"LEA",2
50012,"foods",12,"broccoli",24.72,2.1,0,"LEA",2
50012,"foods",13,"beets",26.82,2.1,0,"LEA",2
50012,"foods",14,"corn",28.72,1.9,0,"LEA",2
50012,"foods",15,"onions",30.82,2.1,0,"LEA",2
